Id,Label,Country
36745,AC Tuttocuoio,Italy
22619,SS Milazzo,Italy
49880,Virtus Volla,Italy
26955,USD Olginatese,Italy
8492,Empoli Primavera,Italy
2721,US Alessandria Calcio,Italy
7409,ASD Vastese Calcio 1902,Italy
25922,AC Sangiustese,Italy
50545,Viareggio 2014,Italy
41804,US Inveruno,Italy
6266,Cavese 1919,Italy
5591,San Giuseppe,Italy
34499,US Pianese,Italy
24361,Alghero 1945,Italy
607,AC Venezia 1907,Italy
5615,Alma Juventus Fano 1906,Italy
32013,ASD Lupa Castelli Romani,Italy
22034,US Civitanovese,Italy
7197,Potenza Calcio,Italy
53537,Rignanese Calcio,Italy
458,US Palermo,Italy
2722,SP Ars et Labor,Italy
3037,Calcio Padova,Italy
12130,Torino Primavera,Italy
10031,Nuorese Calcio,Italy
41146,Clodiense SSD,Italy
38290,Pro Piacenza 1919,Italy
34347,FC Castiglione,Italy
15374,Portogruaro Calcio ASD,Italy
41681,Fenegrò,Italy
8287,AC Belluno 1905,Italy
276,Hellas Verona,Italy
26779,Pavia Juniores,Italy
39711,ACD Campodarsego,Italy
2239,US Cremonese,Italy
18938,AS Calcio Figline,Italy
44326,AC Vigasio,Italy
1307,US Pistoiese 1921,Italy
4271,US Triestina,Italy
26097,Gsd Nuova Tor Tre Teste,Italy
10755,Riccione,Italy
16251,ASD Nocera Umbra,Italy
52420,USCD Bardolino Calcio 1946,Italy
22302,Lupa Frascati,Italy
19114,Sassuolo Primavera,Italy
25009,ASD Sanluri Calcio,Italy
35586,Pierantonio Calcio,Italy
22045,US Latina Calcio,Italy
44884,AltoVicentino,Italy
46275,San Teodoro,Italy
408,Ascoli Calcio 1898,Italy
410,Udinese Calcio,Italy
4552,AC Palazzolo,Italy
7207,Vittoria Calcio,Italy
2581,AC Mantova 1911,Italy
4084,AS Cittadella Padova,Italy
37882,Aurora Seriate,Italy
31155,ASD Cascina Calcio,Italy
38479,Real Vicenza VS,Italy
22338,Terracina Calcio 1925,Italy
67015,Angelo Baiardo,Italy
48933,USD Scanzorosciate,Italy
12001,Sampdoria Primavera,Italy
30058,AC Nuova Bagnolese,Italy
27661,FC Neapolis Mugnano,Italy
22344,ACD Nardò,Italy
27050,Arzachena Costa Smeralda,Italy
51514,Ferrini Cagliari,Italy
10959,Udinese Primavera,Italy
22274,Valle d'Aosta Calcio,Italy
27458,AC Sant'Angelo 1907,Italy
40531,Calcio Valcalepio,Italy
36137,Muravera Calcio,Italy
55093,Sporting Recco,Italy
4255,AC Arezzo,Italy
1627,Calcio Catania,Italy
10523,AC Sansovino,Italy
11997,Roma Primavera,Italy
25008,GS Rondinella Calcio,Italy
46196,AC Mestre,Italy
19367,SS Tritium 1908,Italy
1038,UC Sampdoria,Italy
14968,Salernitana Primavera,Italy
41232,La Storta,Italy
22283,Vivi Altotevere Sansepolcro,Italy
10958,Milan Primavera,Italy
9439,Feralpisalò,Italy
51210,Sant'Omero Palmense,Italy
39001,MapelloBonate Calcio,Italy
22197,FC Canavese,Italy
22196,Uso Calcio,Italy
46,FC Internazionale,Italy
27643,Ars et Labor Grottaglie,Italy
54652,Calcio Sandonà,Italy
8738,AS Pizzighettone,Italy
10748,US Castelnuovo Garfagnana,Italy
4152,AC Voghera,Italy
36819,US Agropoli 1921,Italy
4082,ASD La Biellese,Italy
35967,AS Roccella 1935,Italy
22303,Potenza Youth,Italy
40192,USD Caravaggio,Italy
3512,ASD Castel di Sangro,Italy
24384,Itala San Marco Gradisca,Italy
416,Torino Calcio,Italy
4324,Imolese Calcio 1919,Italy
5163,SSD Città di Brindisi,Italy
6692,Novara Calcio 1908,Italy
10390,Sanremese Calcio,Italy
22330,SS Ischia Isolaverde,Italy
22041,AS Pescina Valle del Giovenco,Italy
50358,ASD Lanusei Calcio,Italy
14926,Perugia Primavera,Italy
49939,Virtus Francavilla Calcio,Italy
2655,Vicenza Calcio,Italy
2331,US Avellino,Italy
22051,AC Isola Liri,Italy
11713,Pomezia Calcio,Italy
22130,Abano Calcio,Italy
22203,AC Giacomense,Italy
26789,US Pro Vercelli,Italy
9528,AC Montichiari,Italy
22063,Castellettese Calcio,Italy
11008,Juventus Primavera,Italy
44223,AS Giana Erminio,Italy
38701,NFC Orlandina,Italy
8373,Città di Siracusa,Italy
5243,Parma Primavera,Italy
22251,Santa Lucia,Italy
32119,SC Vallée d’Aoste,Italy
22186,AC Fidenza 1922,Italy
54354,Union Feltre,Italy
14160,ASD Boca Pietri Carpi,Italy
46830,FC Monteponi Iglesias,Italy
22200,ASD Imperia 1923,Italy
9818,SSC Giugliano,Italy
5584,ASD Astrea,Italy
22359,Sangimignano Sport,Italy
22253,Noicattaro Calcio,Italy
22333,AC Ponte San Pietro-Isola,Italy
22185,Crociati Noceto,Italy
45837,Atletico Uri,Italy
13517,US Darfo Boario,Italy
12816,Lazio Primavera,Italy
41692,Ghivizzano Borgo a Mozzano,Italy
4083,FC Crotone,Italy
45353,Sassari Latte Dolce,Italy
14821,Pisa Berretti,Italy
28078,Boca San Lazzaro,Italy
14694,Como Berretti,Italy
12,AS Roma,Italy
4111,Rimini FC,Italy
27564,US Forcoli 1921,Italy
27543,Rosignano Sei Rose,Italy
8386,SS Tivoli 1919,Italy
8304,Città di Gela ,Italy
4172,AC Pisa 1909,Italy
39818,San Donato Tavarnelle,Italy
4170,Vigevano Calcio,Italy
4549,US Città di Jesolo,Italy
4148,ASDC Borgomanero,Italy
44335,Casalgrandese,Italy
26883,USD Sestri Levante 1919,Italy
26250,ASD Pro Settimo & Eureka,Italy
32135,AC Formigine,Italy
800,Atalanta BC,Italy
6574,US Sassuolo,Italy
21474,HR Maceratese,Italy
4541,UC AlbinoLeffe,Italy
22038,Selargius Calcio,Italy
4031,Cosenza Calcio 1914,Italy
5,Milan AC,Italy
45189,Gsd Castelfidardo Calcio,Italy
130,AC Parma,Italy
56319,A.C. Garda,Italy
22314,AD Voluntas Spoleto,Italy
62346,Sant'Anastasia,Italy
5380,Inter Milan Primavera,Italy
20968,F.S. Sestrese Calcio 1919,Italy
22124,Puteolana 1902,Italy
11493,Palermo Primavera,Italy
24898,AC Renate,Italy
4033,Fermana Calcio 1920,Italy
54316,AS Sasso Marconi,Italy
4113,US Massese,Italy
4090,AS Gualdo Casacastalda,Italy
22204,Derthona FBC,Italy
41101,Juventus U23,Italy
22266,ASD OltrepòVoghera,Italy
27613,Santegidiese Calcio,Italy
27052,GSD Lascaris,Italy
22187,USD Breno,Italy
31044,Cuoiovaldarno,Italy
8077,US Vibonese,Italy
8579,ASD Manfredonia Calcio,Italy
14893,Spezia Primavera,Italy
8970,Frosinone Calcio,Italy
4146,Pro Patria Gallaratese GB,Italy
4339,Montevarchi Calcio Aquila 1902,Italy
10118,Sorrento 1945,Italy
26201,Ebolitana Calcio 1925,Italy
4333,FC Grosseto,Italy
48967,Inter Under 17,Italy
26345,Taranto Juniores,Italy
1415,Teramo Calcio,Italy
52900,Chisola Calcio ASD,Italy
22252,Todi Calcio,Italy
26331,Varese Juniores,Italy
47264,Vallicisa 2000 Gs Succisa,Italy
10686,Celano FC Marsica,Italy
26860,SC Caronnese,Italy
9228,AS Castelnuovo,Italy
4254,ASD Real Giulianova,Italy
22035,Faenza Calcio,Italy
10707,US Tor di Quinto,Italy
41906,Thermal Abano Teolo,Italy
5177,ACD Trissino Valdagno,Italy
20406,Reggiana Berretti,Italy
4106,Casertana FC,Italy
33752,Valle Grecanica,Italy
14847,Treviso Juniores,Italy
23377,FC Ponsacco 1920,Italy
22184,Cremapergo Calcio,Italy
25342,San Nicolò Calcio Teramo,Italy
26969,U.S. Rivignano,Italy
27520,ASD Fortis Juventus 1909,Italy
27340,Acqui US 1911,Italy
19128,Associazione Calcio Thiene,Italy
5515,Solbiatese Arno Calcio,Italy
31121,US Canzese,Italy
19918,Lecco Giovanili,Italy
7030,Vis Pesaro dal 1898,Italy
8380,Cagliese Calcio,Italy
19164,AS Real Paganese,Italy
34649,GSD RapalloBogliasco,Italy
46619,ASD Arzignano Valchiampo,Italy
56265,A.C. Calvina Sport,Italy
38720,Unione Fincantieri Monfalcone,Italy
6351,Sangiovannese 1927,Italy
4102,Carpi FC 1909,Italy
28904,AC Bastia 1924,Italy
27561,US Adriese 1906,Italy
27349,ASD Chieri Calcio,Italy
22534,SSD Sangiorgese Calcio 1922,Italy
41156,Sporting Bellinzago,Italy
26772,ACD Grifoponte Torgiano,Italy
4553,US Pergolettese 1932,Italy
14925,Vicenza Primavera,Italy
5618,Lecce Primavera,Italy
27525,Santarcangelo Calcio,Italy
27531,CarpiBerretti,Italy
19176,Eretum Monterotondo,Italy
6195,SSC Napoli,Italy
49933,ASD Bustese 1963,Italy
11961,FC Aprilia Racing Club,Italy
4558,AC Martina 1947,Italy
8675,Cassino Calcio 1924,Italy
11998,Atalanta Primavera,Italy
22403,SF Aversa Normanna,Italy
33734,AC Monopoli,Italy
45792,Ciliverghe Mazzano,Italy
2250,AC Prato,Italy
18642,Polisportiva Nuova Campobasso Calcio,Italy
27590,ASD Morolo Calcio,Italy
27563,US Borgo a Buggiano 1920,Italy
3522,Spezia Calcio,Italy
4087,Atletico Catania,Italy
27462,AC Este 1920,Italy
61818,Atletico Aradeo,Italy
1104,FC Messina Peloro,Italy
26803,US Carrarese Berretti,Italy
50258,Varesina Calcio,Italy
19171,Sapri Calcio 1928,Italy
12863,Siena Berretti,Italy
22188,AC Crema 1908,Italy
21331,AS Pordenone Calcio,Italy
1103,Ternana Calcio,Italy
9816,Forlì FC,Italy
34381,US Palestrina 1919,Italy
51510,ASD Comprensorio Casalnuovese,Italy
8322,Rende Calcio 1968,Italy
58696,ASD Ceriale,Italy
5585,Barletta 1922,Italy
8517,Genoa Primavera,Italy
19168,Città di Gragnano,Italy
12820,US Palermo Youth,Italy
21699,ASD Modica Calcio,Italy
19132,ASD Calcio Pomigliano,Italy
10643,AC Bellaria Igea Marina,Italy
2921,Delfino Pescara 1936,Italy
4331,Trapani Calcio,Italy
46153,Fabriano Cerreto,Italy
4548,US Ivrea Calcio,Italy
38993,SSD Argentina Arma,Italy
42308,FC Calvi Noale,Italy
46933,Castelvetro Calcio,Italy
39368,Pinerolo FC,Italy
4147,AS Casale Calcio,Italy
45347,USD Ciserano,Italy
2919,Calcio Monza,Italy
4095,AC Trento ,Italy
46201,US Belvedere,Italy
5179,Brescello Calcio,Italy
4341,AC Savoia 1908,Italy
22057,Arzanese Calcio,Italy
5174,FC Pavia 1911,Italy
14888,US Città di Pontedera,Italy
13484,ASDC Gozzano,Italy
19365,Polisportiva Castellarano Calcio,Italy
26780,Prato Youth,Italy
31255,SS Akragas Città dei Templi,Italy
13562,Savona FBC,Italy
1386,Reggina Calcio,Italy
4554,FC Südtirol-Alto Adige,Italy
4515,US Poggibonsi,Italy
9353,Cisco Roma,Italy
4159,Carrarese Calcio 1908,Italy
41756,APD Ribelle 1927,Italy
1253,AS Lucchese Libertas,Italy
27198,ASD HinterReggio Calcio,Italy
4569,AC Firenze Rondinella,Italy
16996,Hellas Verona Primavera,Italy
27683,Vigor Lamezia Youth,Italy
4085,AS Fidelis Andria,Italy
41506,ASD Valtarese Calcio,Italy
5180,Narnese Calcio,Italy
46664,Cjarlins Muzane,Italy
22257,Orvietana Calcio,Italy
19169,Internapoli Camaldoli,Italy
26722,FC Fondi 1922,Italy
49430,AZ Picerno,Italy
7169,AC Carpenedolo,Italy
26251,US Folgore Caratese,Italy
4150,AC Cuneo 1905,Italy
29349,Genoa CFC Youth,Italy
27623,Latina Primavera,Italy
29434,Reggiana Giovanili,Italy
21027,A.S.D. Cervia 1920,Italy
5514,Calcio Lecco 1912,Italy
19,Brescia Calcio,Italy
19177,Rosetana Calcio,Italy
20519,Virtus Entella,Italy
43993,ASD Romagna Centro,Italy
40813,US Dro,Italy
22409,Cavese Juniores,Italy
10348,Gallipoli Football 1909,Italy
18950,FC Matera,Italy
4326,AS Gubbio 1910,Italy
28654,USD Novese,Italy
4361,Varese FC,Italy
19109,AC Mezzocorona,Italy
37463,AC Delta Porto Tolle,Italy
22055,Tolentino Calcio,Italy
40912,Mariano Keller,Italy
51857,F.C. Otranto,Italy
4086,AS Lodigiani,Italy
4563,AC Meda 1913,Italy
8669,Rovigo Calcio,Italy
4671,Asdc Verbania,Italy
40352,Matelica Calcio,Italy
332,FC Bari 1908,Italy
4550,Legnano AC,Italy
12446,Sacilese Calcio,Italy
46145,Badesse Calcio,Italy
4028,Avezzano Calcio,Italy
27568,US Gavorrano,Italy
9690,Bassano Virtus 55 ST,Italy
34543,ACD Asti Calcio,Italy
21852,Bluebell United AFC,Ireland
4277,Drogheda United FC,Ireland
4287,Longford Town FC,Ireland
15265,St. Josephs Boys,Ireland
6069,University College Dublin,Ireland
3258,Shamrock Rovers,Ireland
26765,Wexford FC,Ireland
14814,Monaghan United FC,Ireland
18232,Sporting Fingal,Ireland
42394,Galway United FC,Ireland
9212,Galway United FC (liq. 2011),Ireland
4286,Limerick FC,Ireland
6065,Cork City FC (diss. 2009),Ireland
1189,St. Patricks Athletic,Ireland
6064,Belvedere FC,Ireland
9211,Bohemian Football Club Dublin,Ireland
6066,Dundalk FC,Ireland
7609,Waterford FC,Ireland
3930,Bray Wanderers,Ireland
8780,Sligo Rovers,Ireland
6142,Cherry Orchard FC,Ireland
3909,Shelbourne FC,Ireland
920,Derry City,Ireland
27774,Cork City FC,Ireland
15288,Home Farm,Ireland
385,Fortuna Sittard,Netherlands
14725,FC Groningen U21,Netherlands
2824,Ajax Amsterdam U19,Netherlands
384,MVV Maastricht,Netherlands
235,RKC Waalwijk,Netherlands
51654,Feyenoord U17,Netherlands
2711,ASC De Volewijckers,Netherlands
404,FC Den Bosch,Netherlands
1435,Go Ahead Eagles Deventer,Netherlands
1426,VVV-Venlo,Netherlands
1227,RBC Roosendaal,Netherlands
383,PSV Eindhoven,Netherlands
642,De Graafschap Doetinchem,Netherlands
6614,SVV Scheveningen,Netherlands
317,FC Twente Enschede,Netherlands
1269,PEC Zwolle,Netherlands
610,Ajax Amsterdam,Netherlands
1090,AZ Alkmaar,Netherlands
1304,Heracles Almelo,Netherlands
234,Feyenoord Rotterdam,Netherlands
499,Vitesse Arnhem,Netherlands
52068,Ajax U18,Netherlands
4575,PSV Eindhoven U19,Netherlands
724,FC Volendam,Netherlands
3892,FC Eindhoven,Netherlands
133,SC Cambuur-Leeuwarden,Netherlands
8817,Ajax Amsterdam U21,Netherlands
9715,PSV Eindhoven U21,Netherlands
4857,De Tubanters 1897,Netherlands
306,SC Heerenveen,Netherlands
192,Roda JC Kerkrade,Netherlands
18026,FC Twente Enschede U21,Netherlands
403,Willem II Tilburg,Netherlands
1434,Stormvogels Telstar,Netherlands
643,Haarlem,Netherlands
19231,HBS Craeyenhout,Netherlands
1268,ADO Den Haag,Netherlands
723,Almere City FC,Netherlands
200,FC Utrecht,Netherlands
202,FC Groningen,Netherlands
1455,FC Dordrecht,Netherlands
132,NAC Breda,Netherlands
500,Helmond Sport,Netherlands
1284,SC Veendam,Netherlands
4779,SC Heerenveen U19,Netherlands
1389,AGOVV Apeldoorn,Netherlands
468,Sparta Rotterdam,Netherlands
467,NEC Nijmegen,Netherlands
798,SBV Excelsior Rotterdam,Netherlands
22013,Desportiva Ferroviária (ES),Brazil
1755,Guarani Futebol Clube (SP),Brazil
22878,Rio Branco Esporte Clube (SP),Brazil
1023,Sociedade Esportiva Palmeiras,Brazil
1785,Santa Cruz Futebol Clube (PE),Brazil
291,AD São Caetano (SP),Brazil
16651,Associação Portuguesa de Desportos (SP) B,Brazil
3876,Mirassol Futebol Clube (SP),Brazil
537,Botafogo Rio de Janeiro,Brazil
874,Ipiranga Futebol Clube (MG),Brazil
35388,Ríver Atlético Clube (PI),Brazil
11900,Mixto Esporte Clube (MT),Brazil
12602,Clube Recreativo e Atlético Catalano (GO),Brazil
3270,Ipatinga Futebol Clube,Brazil
7014,Sociedade Esportiva do Gama (DF),Brazil
15036,Club de Regatas Vasco da Gama U17,Brazil
11738,J.Malucelli Futebol,Brazil
22781,Associação Atlética Iguaçu (PR),Brazil
2646,Clube Náutico Capibaribe,Brazil
9140,Catuense Futebol (BA),Brazil
1019,Prudentópolis Esporte Clube (PR),Brazil
3266,Sport Club Corinthians Alagoano,Brazil
3234,Tombense Futebol Clube (MG),Brazil
32650,AAD Vitória das Tabocas (PE),Brazil
5120,América Futebol Clube (SP),Brazil
679,Atlético Paranaense,Brazil
978,Club de Regatas Vasco da Gama,Brazil
10857,Paulista Futebol Clube (SP),Brazil
7478,Esporte Clube Santo André (SP),Brazil
32405,Nacional Esporte Clube Ltda. (MG),Brazil
10871,Rio Branco Football Club (AC),Brazil
16656,Clube Atlético Paranaense B,Brazil
10969,Villa Rio Esporte Clube (RJ),Brazil
2035,Avaí Futebol Clube (SC),Brazil
8793,Clube Atlético Bragantino (SP),Brazil
8718,Sport Club do Recife,Brazil
1442,Rio Claro Futebol Clube (SP),Brazil
16220,Resende Futebol Clube (RJ),Brazil
16658,Cruzeiro Esporte Clube B,Brazil
4773,Ituano Futebol Clube (SP),Brazil
15466,Sport Club Internacional B,Brazil
609,Cruzeiro Esporte Clube,Brazil
7178,Criciúma Esporte Clube,Brazil
2462,Fluminense Football Club,Brazil
10492,Esporte Clube Juventude,Brazil
1134,Associação Atlética Ponte Preta,Brazil
2029,Ceará Sporting Club,Brazil
21842,Aparecida Esporte Clube (GO),Brazil
8652,Comercial Futebol Clube (SP),Brazil
15925,Uberaba Sport Club (MG),Brazil
585,São Paulo Futebol Clube,Brazil
12523,Adap Galo Maringá Football Club (PR),Brazil
199,Sport Club Corinthians Paulista,Brazil
17659,Esporte Clube Juventude B,Brazil
3973,Brasiliense FC (DF),Brazil
3197,Goiás Esporte Clube,Brazil
4907,Madureira Esporte Clube (RJ),Brazil
9231,Veranópolis Esporte Clube (RS),Brazil
9138,América Football Club (RJ),Brazil
7057,Associação Atlética Portuguesa (SP),Brazil
15083,Sport Club Internacional U20,Brazil
210,Grêmio Foot-Ball Porto Alegrense,Brazil
1784,Mogi Mirim Esporte Clube (SP),Brazil
14708,FC São Paulo B,Brazil
21506,Junior Team Futebol (PR),Brazil
15064,Guaratinguetá Futebol Ltda. (SP),Brazil
734,União São João Esporte Clube (SP),Brazil
221,Santos FC,Brazil
17299,Atlético Clube Paranavaí (PR),Brazil
15002,Clube de Regatas do Flamengo U20,Brazil
22149,Associação Maga Esporte Clube (SC),Brazil
4064,Figueirense Futebol Clube,Brazil
1751,América Futebol Clube (RN),Brazil
20132,Clube Atlético Linense (SP),Brazil
8144,Clube Atlético Juventus (SP),Brazil
8433,Esporte Clube São Bento (SP),Brazil
16083,Grêmio Osasco Audax (SP),Brazil
23002,Campinas Futebol Clube (SP),Brazil
9141,S.E.R. Caxias do Sul (RS),Brazil
8698,Grêmio Barueri Futebol Ltda.,Brazil
9030,Botafogo Futebol Clube (SP),Brazil
6600,Sport Club Internacional,Brazil
17776,Associação Chapecoense de Futebol,Brazil
776,Coritiba Foot Ball Club,Brazil
330,Clube Atlético Mineiro,Brazil
309,Paraná Clube,Brazil
1278,União Agrícola Barbarense FC (SP),Brazil
2125,Esporte Clube Vitória,Brazil
10997,Clube do Remo (PA),Brazil
3319,Sampaio Corrêa Futebol Clube (MA),Brazil
17300,Desportivo Brasil Ltda (SP),Brazil
28546,Monte Alegre Futebol Clube (SP),Brazil
14704,Grêmio Foot-Ball Porto Alegrense B,Brazil
614,Clube de Regatas do Flamengo,Brazil
1693,Londrina Esporte Clube (PR),Brazil
10247,Associação Portuguesa de Desportos (SP) ,Brazil
15172,AC Goianiense (GO),Brazil
15656,Duque de Caxias Futebol Clube (RJ),Brazil
10010,Esporte Clube Bahia,Brazil
12583,Iraty Sport Club (PR),Brazil
15055,Figueirense Futebol Clube U17,Brazil
9540,Santos FC U20,Brazil
27288,EC Pelotas (RS),Brazil
31843,Clube Esportivo Lajeadense (RS),Brazil
52519,Barra Futebol Clube (SC),Brazil
204,Lierse SK,Belgium
58,RSC Anderlecht,Belgium
10107,UR La Louvière Centre,Belgium
3494,KRC Genk U19,Belgium
3898,KFC Strombeek,Belgium
30857,RSC Anderlecht Reserve,Belgium
3172,CS Visé,Belgium
52545,KVC Westerlo Reserve,Belgium
2478,KRC Harelbeke,Belgium
475,Sint-Truidense VV,Belgium
3057,Standard Liège,Belgium
8164,Standard Liège U19,Belgium
1199,Royal Excelsior Virton,Belgium
3736,KSK Ronse,Belgium
9010,FCV Dender EH,Belgium
29228,Royal Excel Mouscron ,Belgium
3159,RFC Lüttich,Belgium
24394,Standard Liège Reserves,Belgium
1245,KAS Eupen,Belgium
1096,Royal Antwerp FC,Belgium
3772,AFC Tubize,Belgium
1184,KRC Genk,Belgium
1073,KSK Beveren,Belgium
43560,Club Brugge U21,Belgium
566,Germinal Beerschot Antwerpen,Belgium
2861,KV Oostende,Belgium
10459,Standard Liège Youth,Belgium
2715,RFC Seraing,Belgium
3134,KFC VW Hamme,Belgium
498,KSC Lokeren,Belgium
1411,RAEC Mons,Belgium
3945,Sprimont Comblain Sport,Belgium
718,KFC Lommel SK,Belgium
6342,White Star Brüssel,Belgium
354,KV Mechelen,Belgium
1433,Excelsior Mouscron,Belgium
2180,AA La Louviere,Belgium
3948,Royale Union Saint Gilloise,Belgium
28643,Waasland-Beveren,Belgium
2977,KSV Roeselare,Belgium
2727,Oud-Heverlee Leuven,Belgium
3225,K Patro Maasmechelen,Belgium
157,KAA Gent,Belgium
1111,KSC Eendracht Aalst,Belgium
2282,Club Brugge KV,Belgium
172,RSC Charleroi,Belgium
601,KV Kortrijk,Belgium
3038,RSC Anderlecht U19,Belgium
520,Cercle Brugge ,Belgium
2974,Royal Francs Borains,Belgium
968,KVC Westerlo,Belgium
3508,SV Zulte Waregem,Belgium
6640,Club Bruges U19,Belgium
3751,RFC Tournai,Belgium
4421,Lisburn Distillery FC,Northern Ireland
5594,Portadown FC,Northern Ireland
3463,Glenavon FC,Northern Ireland
1251,Cliftonville FC,Northern Ireland
15244,Ballymena United,Northern Ireland
3461,Larne FC,Northern Ireland
6068,Newry City AFC,Northern Ireland
9026,Glentoran FC,Northern Ireland
8714,Carrick Rangers,Northern Ireland
3831,Coleraine FC,Northern Ireland
3471,Linfield FC,Northern Ireland
2079,PAE Veria,Greece
21957,Platanias Chania,Greece
653,OFI Crete,Greece
683,Olympiacos Piraeus,Greece
9415,APS Zakynthos,Greece
3391,AO Kavala,Greece
24773,Anagennisi Epanomis,Greece
265,Panathinaikos Athens,Greece
47,Iraklis Thessaloniki,Greece
3385,Panserraikos Serres,Greece
2671,PAS Giannina,Greece
553,Ionikos Nikeas,Greece
2984,AO Egaleo,Greece
3060,Atromitos Athen,Greece
6676,Asteras Tripolis,Greece
2726,Paniliakos Pyrgos,Greece
2670,Ethnikos Piraeus,Greece
1091,PAOK Thessaloniki,Greece
128,Skoda Xanthi,Greece
3999,PAS Lamia 1964,Greece
6678,Thrasyvoulos Fylis,Greece
7185,Panthrakikos Komotini,Greece
2672,APO Levadiakos,Greece
3396,Ethnikos Asteras,Greece
5220,GS Ergotelis,Greece
33438,AO Episkopi Rethymnou,Greece
169,Panionios Athens,Greece
28956,AEL Kalloni,Greece
8758,Diagoras Rodou,Greece
441,Apollon Smyrnis,Greece
4603,AE Larisa,Greece
6418,Panetolikos GFS,Greece
605,Aris Thessaloniki,Greece
21941,AS Fokikos Amfissas,Greece
2441,AEK Athens,Greece
503,VfB Admira Wacker Mödling,Austria
14,Austria Vienna,Austria
10131,SV Grödig,Austria
266,SV Ried,Austria
936,Casino Schwarz-Weiss Bregenz,Austria
170,Rapid Vienna,Austria
11609,SK Austria Kärnten,Austria
316,Grazer AK,Austria
17444,SC Wiener Neustadt,Austria
2364,First Vienna FC,Austria
28760,SK Austria Klagenfurt,Austria
3551,SC Rheindorf Altach,Austria
155,FC Kärnten,Austria
935,FC Pasching,Austria
856,SV Mattersburg,Austria
2446,WSG Wattens,Austria
122,SK Sturm Graz,Austria
2444,FC Wacker Innsbruck,Austria
4443,SK Sturm Graz II,Austria
2394,SV Kapfenberg,Austria
4441,Wolfsberger AC,Austria
409,Red Bull Salzburg,Austria
2231,FC Lustenau,Austria
541,SC Austria Lustenau,Austria
4383,Austria Vienna Reserves,Austria
413,LASK,Austria
2662,SKN St. Pölten,Austria
1057,Bryne FK,Norway
76,Vålerenga Fotball,Norway
195,Rosenborg BK,Norway
5619,Aalesunds FK,Norway
2761,FK Haugesund,Norway
1293,Tromsø IL,Norway
239,Viking Stavanger,Norway
353,Lillestrøm SK,Norway
501,FK Bodø/Glimt,Norway
1058,Odds BK,Norway
1274,Stabæk Fotball,Norway
10217,Sarpsborg 08 FF,Norway
3837,Fredrikstad FK,Norway
1100,SK Brann,Norway
267,IK Start,Norway
6399,Sandefjord Fotball,Norway
632,Hönefoss BK,Norway
175,FK Lyn,Norway
687,Molde FK,Norway
2817,Strømsgodset IF,Norway
2038,Sogndal IL,Norway
38757,Victorian Institute of Sport,Australia
8445,Wellington Phoenix,Australia
11419,APIA Leichhardt Tigers,Australia
970,Perth Glory,Australia
2931,South Coast Wolves FC,Australia
7006,Melbourne Victory,Australia
875,Adelaide United,Australia
3744,Perth SC,Australia
2500,Parramatta Power,Australia
8054,Sydney FC,Australia
3743,FFA Centre of Excellence,Australia
11432,Whittlesea Zebras,Australia
36100,Western Sydney Wanderers,Australia
3080,Heidelberg United,Australia
6981,South Melbourne FC,Australia
15889,Gold Coast United,Australia
5551,Newcastle United Jets,Australia
7831,Brisbane Roar,Australia
684,Carlton SC,Australia
25580,Melbourne Heart FC,Australia
20735,New South Wales Institute of Sport,Australia
6954,Central Coast Mariners,Australia
7986,TSV Mühlenfeld,Germany
5560,BSV Schwarz-Weiß Rehden,Germany
110,SV Wacker Burghausen,Germany
564,Würzburger FV,Germany
51,Lüneburger SK (liq.),Germany
848,1.FC Union Solingen,Germany
81,VfL Osnabrück,Germany
127,SC Paderborn 07,Germany
17,Borussia Dortmund II,Germany
2512,FC Miesbach,Germany
129,SG Dynamo Dresden,Germany
24,Eintracht Frankfurt,Germany
2827,Hertha BSC U19,Germany
93,SC Verl,Germany
97,SG Wattenscheid 09,Germany
23624,VfB Ginsheim,Germany
18,Borussia Mönchengladbach,Germany
107,Kickers Offenbach,Germany
1205,1.FC Eschborn,Germany
80,VfL Bochum,Germany
12140,Rot-Weiß Darmstadt,Germany
4713,Bayer 04 Leverkusen U19,Germany
27,Bayern Munich,Germany
1463,FC Schalke 04 U19,Germany
1065,Hannover 96 II,Germany
446,VfL Bochum II,Germany
1628,TuS Haltern,Germany
766,SG Egelsbach,Germany
4,1.FC Nuremberg,Germany
2371,1.FC Kaiserslautern U19,Germany
34,FC Schalke 04 II,Germany
2589,SG Sonnenhof Großaspach,Germany
7678,Sportfreunde Seligenstadt,Germany
283,1.FC Sand,Germany
1381,FSV Erlangen-Bruck,Germany
4955,SC Wiedenbrück,Germany
66510,VfV Hildesheim,Germany
26313,TS Ober-Roden,Germany
68,SSV Reutlingen 05,Germany
103,1.FC Schweinfurt 05,Germany
5295,Alemannia Aachen U19,Germany
2,1.FC Kaiserslautern,Germany
4191,FC Pipinsried,Germany
565,SV Viktoria Aschaffenburg,Germany
139,Kickers Emden,Germany
851,1.FSV Mainz 05 II,Germany
3862,VfL Bochum U19,Germany
8935,USI Lupo-Martini Wolfsburg,Germany
2263,Eintracht Bad Kreuznach,Germany
5369,1.FSV Mainz 05 U19,Germany
1,1.FC Saarbrücken,Germany
617,TuS Lingen (liq.),Germany
50,LR Ahlen,Germany
615,SpVgg Ansbach,Germany
1401,FC Oberlausitz Neugersdorf,Germany
82,VfL Wolfsburg,Germany
151,1.FC Kaiserslautern II,Germany
